EventId,TrackId,Type,RaceNum,CorrectedPostTime,Yards,SurfaceText,HorseName,HorseId,Age,Sex,Weight_lbs,PostPosition,Medication,MorningLine,WN_pool,PL_pool,SH_pool,Finish
2807,43,Harness,3,2019-03-17T21:20:00Z,1760,Dirt,Broadies Song,2848,12,G,165,7,L,3.5,123,62,31,3
2807,43,Harness,3,2019-03-17T21:20:00Z,1760,Dirt,Silverhill Lover,20865,7,G,175,1,L,4.5,262,108,79,NA
2807,43,Harness,3,2019-03-17T21:20:00Z,1760,Dirt,Quik Magic,18384,9,G,170,2,L,4,187,99,105,NA
2807,43,Harness,3,2019-03-17T21:20:00Z,1760,Dirt,Cool Runnings,4601,12,G,165,3,L-,10,85,45,23,NA
2807,43,Harness,3,2019-03-17T21:20:00Z,1760,Dirt,Putnams Storm,18231,10,G,135,4,L,12,20,12,14,NA
2807,43,Harness,3,2019-03-17T21:20:00Z,1760,Dirt,Twincreeks Indy,24228,12,H,185,5,L,12,71,59,20,NA
2807,43,Harness,3,2019-03-17T21:20:00Z,1760,Dirt,Macho Mcgraw,13707,10,G,170,9,L,8,22,19,18,NA
2808,43,Harness,4,2019-03-17T21:39:00Z,1760,Dirt,Zachdaman,25816,4,G,175,3,NA,6,122,51,48,1
2808,43,Harness,4,2019-03-17T21:39:00Z,1760,Dirt,Woodyintheshade,25609,4,G,180,2,L,3,501,285,99,2
2808,43,Harness,4,2019-03-17T21:39:00Z,1760,Dirt,Ruthless Dude,19705,4,G,180,1,L,4,138,86,56,3
2808,43,Harness,4,2019-03-17T21:39:00Z,1760,Dirt,Aintthebeercold,260,4,G,165,4,NA,8,72,33,24,NA
2808,43,Harness,4,2019-03-17T21:39:00Z,1760,Dirt,Black Dan,2294,3,G,175,5,NA,5,169,78,44,NA
2808,43,Harness,4,2019-03-17T21:39:00Z,1760,Dirt,Sea Bags,20125,4,G,150,6,L,12,15,10,9,NA
2808,43,Harness,4,2019-03-17T21:39:00Z,1760,Dirt,Uf Lindsay's Boy,24319,4,G,165,7,L,15,25,13,14,NA
2808,43,Harness,4,2019-03-17T21:39:00Z,1760,Dirt,Froome,8158,4,G,170,8,L,3.5,311,116,52,NA
2809,43,Harness,5,2019-03-17T21:58:00Z,1760,Dirt,Charmbo Curiosity,3898,7,G,180,6,L,4.5,870,269,128,1
2809,43,Harness,5,2019-03-17T21:58:00Z,1760,Dirt,Little Power,13129,5,G,160,7,L,3,221,77,52,2
2809,43,Harness,5,2019-03-17T21:58:00Z,1760,Dirt,Restless,18887,12,G,190,2,L,10,140,28,16,3
2809,43,Harness,5,2019-03-17T21:58:00Z,1760,Dirt,Toms Tornado,23755,7,G,175,1,L,6,385,197,53,NA
2809,43,Harness,5,2019-03-17T21:58:00Z,1760,Dirt,Laurent Hanover,12677,11,G,165,3,L,8,61,40,21,NA
2809,43,Harness,5,2019-03-17T21:58:00Z,1760,Dirt,Rusty's Houdini,19698,3,G,165,4,L,6,110,53,32,NA
2809,43,Harness,5,2019-03-17T21:58:00Z,1760,Dirt,Art Again,1076,8,G,190,5,L,12,82,32,27,NA
2809,43,Harness,5,2019-03-17T21:58:00Z,1760,Dirt,Major Blue Coat,13909,9,G,135,8,L,3.5,155,69,39,NA
2810,43,Harness,6,2019-03-17T22:16:00Z,1760,Dirt,Artic Adventure,1091,4,G,185,5,L,2,1167,570,308,1
2810,43,Harness,6,2019-03-17T22:16:00Z,1760,Dirt,Yeahboyyeah,25709,5,G,190,3,L,10,78,12,16,2
2810,43,Harness,6,2019-03-17T22:16:00Z,1760,Dirt,Crafty Ace,4776,4,G,175,6,NA,4.5,214,97,57,3
2810,43,Harness,6,2019-03-17T22:16:00Z,1760,Dirt,I Run This Show,10825,4,G,180,1,L,8,121,24,20,NA
2810,43,Harness,6,2019-03-17T22:16:00Z,1760,Dirt,Bo Breeze,2500,4,G,170,2,L,5,116,67,30,NA
2810,43,Harness,6,2019-03-17T22:16:00Z,1760,Dirt,Boot Leg,2614,4,G,165,4,L,6,53,18,14,NA
2810,43,Harness,6,2019-03-17T22:16:00Z,1760,Dirt,Net Profit,15991,4,G,175,7,L,3.5,98,46,42,NA
2810,43,Harness,6,2019-03-17T22:16:00Z,1760,Dirt,Jonathan Quick,11476,4,G,165,8,L,4,71,37,29,NA
2810,43,Harness,6,2019-03-17T22:16:00Z,1760,Dirt,Always A Rocket,550,5,G,170,9,L,12,32,18,24,NA
2811,43,Harness,7,2019-03-17T22:34:00Z,1760,Dirt,Crush Hanover,4896,4,G,165,2,L,4,475,218,65,1
2811,43,Harness,7,2019-03-17T22:34:00Z,1760,Dirt,Blue Fox,2411,6,G,180,6,L,3,917,373,172,2
2811,43,Harness,7,2019-03-17T22:34:00Z,1760,Dirt,Catscratchfever,3652,7,G,150,3,L,8,43,24,31,3
2811,43,Harness,7,2019-03-17T22:34:00Z,1760,Dirt,Rosebud Dr Evil,19424,8,G,165,1,L,15,33,17,30,NA
2811,43,Harness,7,2019-03-17T22:34:00Z,1760,Dirt,Roman,19374,5,G,170,4,L,12,124,67,26,NA
2811,43,Harness,7,2019-03-17T22:34:00Z,1760,Dirt,Steller City,21974,6,G,165,5,L,8,77,34,35,NA
2811,43,Harness,7,2019-03-17T22:34:00Z,1760,Dirt,Beckett Hanover,1814,7,G,180,7,L,10,37,16,29,NA
2811,43,Harness,7,2019-03-17T22:34:00Z,1760,Dirt,Talking Blues,22799,9,G,185,8,L,4.5,166,103,44,NA
2811,43,Harness,7,2019-03-17T22:34:00Z,1760,Dirt,No Concert,16177,5,G,175,9,NA,3.5,172,60,55,NA
2812,43,Harness,8,2019-03-17T22:53:00Z,1760,Dirt,Turtle Gone Wild,24186,7,G,150,8,L,8,133,57,45,1
2812,43,Harness,8,2019-03-17T22:53:00Z,1760,Dirt,Delco Liar,5445,9,G,175,3,L,6,194,120,80,2
2812,43,Harness,8,2019-03-17T22:53:00Z,1760,Dirt,Samcro,19837,9,G,180,2,L,4.5,588,462,221,3
2812,43,Harness,8,2019-03-17T22:53:00Z,1760,Dirt,Yucatan,25801,9,H,210,1,L,12,240,103,76,NA
2812,43,Harness,8,2019-03-17T22:53:00Z,1760,Dirt,Three Hangovers,23460,6,G,165,4,NA,10,138,51,47,NA
2812,43,Harness,8,2019-03-17T22:53:00Z,1760,Dirt,Frost Advisory,8160,7,G,190,5,L,15,286,160,166,NA
2812,43,Harness,8,2019-03-17T22:53:00Z,1760,Dirt,Sizz Matty,21058,6,G,165,6,NA,3.5,1498,387,255,NA
2812,43,Harness,8,2019-03-17T22:53:00Z,1760,Dirt,Renegade Bob,18850,7,G,165,7,L,3,531,309,134,NA
2812,43,Harness,8,2019-03-17T22:53:00Z,1760,Dirt,Toms Titanium,23753,4,G,150,9,NA,4,350,126,88,NA
2813,43,Harness,9,2019-03-17T23:12:00Z,1760,Dirt,Jw Renegade,11717,6,H,190,4,L,2.5,1468,484,267,1
2813,43,Harness,9,2019-03-17T23:12:00Z,1760,Dirt,Allie's Finale,423,4,G,150,7,NA,3,653,195,153,2
2813,43,Harness,9,2019-03-17T23:12:00Z,1760,Dirt,Bluebird Ideal,2397,9,G,170,6,L,4.5,3474,321,175,3
2813,43,Harness,9,2019-03-17T23:12:00Z,1760,Dirt,J J Newton,11337,9,G,160,1,L,10,74,32,22,NA
2813,43,Harness,9,2019-03-17T23:12:00Z,1760,Dirt,Al's Hammered,518,10,G,165,2,L,3.5,1174,400,314,NA
2813,43,Harness,9,2019-03-17T23:12:00Z,1760,Dirt,Dbs Rosco,5353,9,G,165,3,NA,6,282,118,109,NA
2813,43,Harness,9,2019-03-17T23:12:00Z,1760,Dirt,Craftship,4775,6,G,170,5,L,8,557,178,149,NA
2813,43,Harness,9,2019-03-17T23:12:00Z,1760,Dirt,Abelard Hanover,19,11,G,185,8,L,4,224,72,48,NA
2813,43,Harness,9,2019-03-17T23:12:00Z,1760,Dirt,Daddy Let Me Drive,5027,5,G,175,9,L,6,425,125,174,NA
2814,43,Harness,10,2019-03-17T23:29:00Z,1760,Dirt,Rock N' Roll Jet,19253,10,G,190,6,L,6,851,292,131,1
2814,43,Harness,10,2019-03-17T23:29:00Z,1760,Dirt,Capital Builder,3386,6,G,170,8,NA,3.5,254,130,77,2
2814,43,Harness,10,2019-03-17T23:29:00Z,1760,Dirt,Bro Hanover,2876,5,G,175,1,L,10,241,92,39,3
2814,43,Harness,10,2019-03-17T23:29:00Z,1760,Dirt,Lil Johnny,12958,6,G,185,2,L,4,149,66,53,NA
2814,43,Harness,10,2019-03-17T23:29:00Z,1760,Dirt,Mister Indiana,14998,7,G,180,3,NA,4.5,204,108,71,NA
2814,43,Harness,10,2019-03-17T23:29:00Z,1760,Dirt,Somebeach Baron,21362,5,G,190,4,L,8,131,58,17,NA
2814,43,Harness,10,2019-03-17T23:29:00Z,1760,Dirt,Hickory Aloha,9758,7,G,180,5,NA,3,413,232,200,NA
2814,43,Harness,10,2019-03-17T23:29:00Z,1760,Dirt,John's Dream,11449,6,G,190,7,NA,5,241,102,62,NA
2815,43,Harness,11,2019-03-17T23:48:00Z,1760,Dirt,Rocktavius,19293,6,G,170,1,L,4.5,1896,452,419,1
2815,43,Harness,11,2019-03-17T23:48:00Z,1760,Dirt,Mystical Wally,15813,4,G,175,3,L,3.5,1203,422,366,2
2815,43,Harness,11,2019-03-17T23:48:00Z,1760,Dirt,Manattack,14024,5,H,180,4,L,6,294,176,120,3
2815,43,Harness,11,2019-03-17T23:48:00Z,1760,Dirt,Stakeout,21816,6,H,190,2,L,10,97,32,20,NA
2815,43,Harness,11,2019-03-17T23:48:00Z,1760,Dirt,Outstand Forever,16934,6,G,175,5,L,4,711,417,183,NA
2815,43,Harness,11,2019-03-17T23:48:00Z,1760,Dirt,Bevnlindas Sunnap,2078,5,G,150,6,NA,12,49,29,26,NA
2815,43,Harness,11,2019-03-17T23:48:00Z,1760,Dirt,Rollin Ring Afire,19359,7,G,185,7,L,8,71,42,38,NA
2815,43,Harness,11,2019-03-17T23:48:00Z,1760,Dirt,Hey Dali,9712,7,G,135,8,L,3,324,112,66,NA
2815,43,Harness,11,2019-03-17T23:48:00Z,1760,Dirt,Atomic Art,1245,9,G,190,9,L,6,224,100,263,NA
2816,43,Harness,12,2019-03-18T00:07:00Z,1760,Dirt,Lindy's Big Bang,13036,4,G,165,5,L,4,242,82,77,1
2816,43,Harness,12,2019-03-18T00:07:00Z,1760,Dirt,Southwind Ferrari,21533,5,G,180,6,L,3,770,203,124,2
2816,43,Harness,12,2019-03-18T00:07:00Z,1760,Dirt,Whambamthankumaam,25194,6,M,175,8,L,2.5,481,161,104,3
2816,43,Harness,12,2019-03-18T00:07:00Z,1760,Dirt,What That Is,25226,4,G,150,1,L,10,165,66,45,NA
2816,43,Harness,12,2019-03-18T00:07:00Z,1760,Dirt,Believe In Him,1858,5,M,185,2,L,8,50,16,14,NA
2816,43,Harness,12,2019-03-18T00:07:00Z,1760,Dirt,Fashion Smile,7282,8,G,170,3,L,4.5,389,159,72,NA
